71098|455|35861||1|"The Old Town Hall"|0|""|"2013-01-01 00:00:00"|"BN424AX"|"50.8316"|"-0.234133"|"Brighton"|"Albion Street"|"Home Counties ( South )"|"The Old Town Hall, Albion Street, Southwick, BN42 4AX"|""|""|"neutral"|"Albion Street, Brighton, BN42"|""|""|""|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"142"|1|0|"Albion Street Serviced Offices, Brighton BN42 ! FreeOfficeFinder"|""|""|
71103|455|35327||2|"Upper Villiers Street"|1|""|"2013-01-01 00:00:00"|"WV24NU"|"52.5705"|"-2.13388"|"Wolverhampton"|"Upper Villiers Street"|"West Midlands"|"Upper Villiers Street, Wolverhampton, WV2 4NU"|""|""|"low"|"Upper Villers Street, Wolverhampton, WV2"|"mail.wolverhampton@bizspace.co.uk"|"0"|"100"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|1|0|""|""|""|
71130|455|36225||2|"Quay West"|0|""|"2013-01-01 00:00:00"|"M171HH"|"53.4691"|"-2.29568"|"Manchester"|"Trafford Wharf Road"|"North West England"|"Quay West, Trafford Wharf Road, Trafford Park, Manchester, M17 1HH"|""|""|"neutral"|"Trafford Park, Manchester, M17"|""|"2"|"250"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|1|0|""|""|""|
73460|455|36524||2|"Lowry House"|1|""|"2013-01-01 00:00:00"|"M23AW"|"53.4812"|"-2.24099"|"Manchester"|"Marble Street"|"North West England"|"Lowry House, 17 Marble Street, Manchester, M2 3AW"|""|""|"neutral"|"Marble Street, Manchester, M2"|"enquiries@bruntwood.co.uk"|"2"|"208"|"2009-06-08 11:59:36"|"2013-12-01 12:12:12"|"NULL"|"17"|1|0|""|""|""|
71132|455|35619||3|"Charles street"|0|""|"2013-01-01 00:00:00"|"W1J5DU"|"51.5075"|"-0.147844"|"Mayfair"|"Charles street"|"West End ( London )"|"18b Charles Street, Mayfair, London, W1J 5DU"|""|""|"dont_call"|"Charles Street, Mayfair, London, W1J"|""|"1"|"15"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"18b"|0|0|""|""|""|
71133|455|35619||3|"Cavendish Square"|0|""|"2013-01-01 00:00:00"|"W1G0PH"|"51.5164"|"-0.145856"|"Oxford street"|"Cavendish square"|"West End ( London )"|"17 Cavendish square, Oxford Street, W1G 0PH"|""|""|"dont_call"|"Cavendish square, Oxford Street, London, UK, W1G"|""|"1"|"8"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"17"|0|0|""|""|""|
71137|455|35288||3|"Execuplace"|0|"1 person office @ £975"|"2013-01-01 00:00:00"|"W1J6DH"|"51.5091"|"-0.143571"|"Mayfair"|"Hay Hill"|"West End ( London )"|"1 - 11 Hay Hill, Mayfair, W1 J6DH"|""|""|"neutral"|"Hay Hill, Mayfair, W1"|"nick@freeofficefinder.com"|"1"|"20"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"1 - 11"|1|0|"Hay Hill Offices To Let, Mayfair W1 ! FreeOfficeFinder"|""|""|
71138|455|35898||2|"Cameo House Business Centre"|1|""|"2013-01-01 00:00:00"|"WC2H7AS"|"51.5107"|"-0.12898"|"Leicester Square"|"Bear Street"|"Mid Town ( London ), West End ( London )"|"Cameo House, 11 Bear Street, Leicester Square, WC2 H7AS"|""|""|"high"|"Bear Street, Leicester Square, WC2H"|"enquiries@sohoestates.co.uk"|"1"|"15"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"11"|1|0|"Bear Street Offices To Let, Leicester Square WC2 ! FreeOfficeFinder"|""|""|
71148|455|35619||3|"Leeds"|0|""|"2013-01-01 00:00:00"|"LS12ES"|"53.7968"|"-1.54766"|"Leeds"|"City square"|"North East ( ? )"|"1 City Square, Leeds, LS1 2ES"|""|""|"neutral"|"City Square, Leeds, LS1"|""|""|""|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"1"|0|0|""|""|""|
71149|455|35619||3|"Trinity house"|0|""|"2013-01-01 00:00:00"|"CB40WZ"|"52.2293"|"0.15097"|"Cambridge"|"Cambridge business park"|"Home Counties ( South )"|"Trinity House, Cambridge Business Park, Cowley Road, Cambridge, CB4 0WZ"|""|""|"neutral"|"Cowley road, Cambridge, CB4"|""|""|""|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|0|0|""|""|""|
71154|455|35680||1|"Linton House"|1|""|"2013-01-01 00:00:00"|"NW51RS"|"51.5527"|"-0.143641"|"Kentish Town"|"Highgate Road"|"North West London"|"39-51 Highgate road, Kentish Town, NW5"|""|""|"neutral"|"Highgate Road, Kentish Town, NW5"|"chloe@normanlinton.co.uk; wiggy@normanlinton.co.uk"|"1"|"11"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"39 - 51"|1|0|"Highgate Road Offices To Let, Kentish Town NW5 ! FreeOfficeFinder"|""|""|
71155|455|35680||1|"Audit House"|1|""|"2013-01-01 00:00:00"|"HA49LT"|"51.5753"|"-0.398293"|"Eastcote"|"Field End Road"|"North West London"|"260, Field End Road, Eastcote, HA4 9LT"|""|""|"neutral"|"Field End Road, Eastcote, London, UK, HA4"|"jennie@normanlinton.co.uk; chloe@normanlinton.co.uk"|"1"|"34"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"260"|1|0|"Field End Road Offices To Let, Eastcote HA4 ! FreeOfficeFinder"|""|""|
71157|455|36175||1|"Park House"|1|""|"2013-01-01 00:00:00"|"WD188PH"|"51.6442"|"-0.425004"|"Watford"|"Greenhill  Crescent"|"Home Counties ( North )"|"15 - 23 Greenhill Crescent, Watford, WD18 8PH"|""|""|"neutral"|"Greenhill Crescent, Watford, UK, WD18"|"dimple.solanki@flexspace.co.uk; colin.carter@flexspace.co.uk"|"1"|"150"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"15 - 23"|1|0|"Greenhill Crescent Offices To Let, Watford WD18 ! FreeOfficeFinder"|""|""|
71170|455|35552||2|"Enterprise House"|1|""|"2013-01-01 00:00:00"|"SO143XB"|"50.8967"|"-1.39412"|"Southampton"|"Ocean Village"|"Home Counties ( South )"|"Enterprise House, Ocean Village, Southampton SO14 3XB"|""|""|"low"|"Ocean Village, Southampton, SO14"|"southampton@fbase.com; southamptonsales@fbase.com"|"2"|"12"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|1|0|""|""|""|
74072|455|36482||2|"Newmachar Business Centre"|1|""|"2013-01-01 00:00:00"|"AB210UE"|"57.263271"|"-2.155703"|"Aberdeen"|"Kingseat Business Park"|"Scotland"|"Newmacher Business Centre, Kingseat Business Centre, Newmacher, Aberdeenshire, AB21 0UE"|""|""|"neutral"|"Kingseat Business Park, Newmchar, AB21"|"karen.pugh@enetrust.com"|""|""|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|1|0|""|""|""|
71173|455|35740||1|"Mulberry House"|1|"full"|"2013-01-01 00:00:00"|"SW65UA"|"51.4801"|"-0.197804"|"Fulham"|"Fulham Road"|"South West London"|"583 Fulham Road, Fulham, SW6 5UA"|""|""|"neutral"|"Fulham Road, Fulham, London, UK, SW6"|"kate@mulberryhousefulham.co.uk; melanie@mulberryhousefulham.co.uk"|"1"|"12"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"583"|1|0|"Fulham Road Offices To Let, Fulham SW6 ! FreeOfficeFinder"|""|""|
71186|455|35665||2|"Royal  Mint Court"|1|""|"2013-01-01 00:00:00"|"EC3N4HJ"|"51.51"|"-0.07897"|"Tower Hill"|"Royal Mint Court"|"East London, The City ( London )"|"4 Royal Mint Court, Tower Hill, EC3N 4HJ"|""|""|"neutral"|"Royal Mint Court, Tower Hill, London, EC3N"|"team@landmarkplc.com"|"6"|"70"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"4"|1|0|"Royal Mint Court Offices To Let, Tower Hill EC3 ! FreeOfficeFinder"|""|""|
71188|455|35742||2|"Atrium Court"|1|""|"2013-01-01 00:00:00"|"RG121BW"|"51.4141"|"-0.748964"|"Bracknell"|"The Ring"|"Home Counties ( South )"|"Atrium Court,The Ring, Bracknell, RG12 1BW"|"14% on deals"|"2012-10-31"|"high"|"The Ring, Bracknell, Berkshire, RG12"|"info@mwbex.com; mwbextemp@gmail.com"|""|""|"2013-01-01 00:00:00"|"2012-10-31"|"NULL"|"n/a"|1|0|""|""|""|
74034|455|35432||2|"The Exchange"|0|""|"2013-01-01 00:00:00"|"CH11DD"|"53.190142"|"-2.886658"|"Chester"|"St John Street"|"North East England"|"The Exchange, St John Street, Chester, CH1 1DD"|"FREE IPAD2 FOR THE CLIENT FOR EACH W/S TAKEN OVER £225!"|""|"neutral"|"St John Street, Chester, CH1"|"sales@citibase.co.uk"|""|""|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"n/a"|1|0|""|""|""|
71190|455|35742||2|"Westpoint"|1|""|"2013-01-01 00:00:00"|"EH129DQ"|"55.9337"|"-3.30984"|"Edinburgh"|"Redheughs Rigg"|"Scotland"|"Westpoint, 4 Redheughs Rigg, South Gyle, Edinburgh, EH12 9DO"|"14% on deals"|"2012-10-31"|"high"|"South Gyle, Edinburgh, EH12"|"info@mwbex.com; mwbextemp@gmail.com"|""|""|"2013-01-01 00:00:00"|"2012-10-31"|"NULL"|"4"|1|0|""|""|""|
71191|455|35742||2|"Canary Wharf"|1|""|"2013-01-01 00:00:00"|"E145LQ"|"51.504"|"-0.017985"|"Docklands"|"Canada Square"|"East London"|"Level 33, 25 Canada Square, Canary Wharf, Docklands, E14 5LQ"|""|"2012-09-07"|"high"|"Canada Square, Canary Wharf, Docklands, London, E14"|"info@mwbex.com; mwbextemp@gmail.com"|"1"|"100"|"2013-01-01 00:00:00"|"2012-09-07"|"NULL"|"25"|1|0|"Canada Square Office Space, Docklands E14 ! FreeOfficeFinder"|""|""|
71192|455|35742||2|"Guildford"|1|""|"2013-01-01 00:00:00"|"GU24RG"|"51.2351"|"-0.581903"|"Guildford"|"Farnham Road"|"Home Counties ( South )"|"1 Farnham Road, Guildford, GU2 4RG"|""|"2012-09-07"|"high"|"Farnham Road, Guildford, Surrey, GU2"|"info@mwbex.com; mwbextemp@gmail.com"|"1"|"15"|"2013-01-01 00:00:00"|"2012-09-07"|"NULL"|"1"|1|0|""|""|""|
71193|455|36407||1|"Appleton House"|1|""|"2013-01-01 00:00:00"|"W69JG"|"51.4928"|"-0.230915"|"Hammersmith"|"King Street"|"West London"|"139 King Street, Hammersmith, W6 9JG"|""|""|"neutral"|"King Street, Hammersmith, W6"|"amit@appletonoffices.co.uk"|"2"|"30"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"139"|1|0|"King Street Commercial Space, Hammersmith W6 ! FreeOfficeFinder"|""|""|
73838|455|36303||2|"Three Queen Street"|1|""|"2013-01-01 00:00:00"|"W1J5PA"|"51.5074"|"-0.145905"|"Mayfair"|"Queens Street"|"West End ( London )"|"Three Queen Street, 3 Queen Street, Mayfair, London, W1J 5PA"|""|""|"neutral"|"Queens Street, Mayfair, W1J"|"enquiries@ventia.co.uk"|"1"|"74"|"2010-06-15 14:50:48"|"2013-12-01 12:12:12"|"NULL"|"3"|1|0|"Queens Street Office Space To Let, Mayfair W1 ! FreeOfficeFinder"|""|""|
71194|455|36405||2|"Hammersmith"|0|""|"2013-01-01 00:00:00"|"W68DA"|"51.493"|"-0.220231"|"Hammersmith"|"Shortlands"|"West London"|"3 Shortlands, Hammersmith, W6 8DA"|""|""|"dont_call"|"Shortlands, Hammersmith, London, UK, W6"|"dadi@yses.co.uk: brokerenquiry@yses.co.uk, cmurphy@yses.co.uk; ccdadi@yses.co.uk"|"1"|"7"|"2013-01-01 00:00:00"|"2013-12-01 12:12:12"|"NULL"|"3"|1|0|"Shortlands Offices To Let, Hammersmith W6 ! FreeOfficeFinder"|"Click Now To View Shortlands Office Space To Let And Serviced Office Rental In Hammersmith W6 ! Visit FreeOfficeFinder.com"|""|
71196|455|35843||2|"Park House"|0|""|"2013-01-01 00:00:00"|"W55LB"|"51.5112"|"-0.312936"|"Ealing"|"Uxbridge Road"|"West London"|"111 Uxbridge Road, Ealing, London, W5 5LB"|""|"0000-00-00"|"neutral"|"Uxbridge Road, Ealing, London, W5"|"agents@regus.com; agents.helpdesk@regus.com, ems.pivotal@regus-ssc.com"|"2"|"15"|"2013-01-01 00:00:00"|"0000-00-00"|"NULL"|"111"|1|0|"Uxbridge Road Offices To Let, Ealing W5 ! FreeOfficeFinder"|"Click Now To View Uxbridge Road Office Space To Let & Serviced Office Rental In Ealing, West London W5 ! Visit FreeOfficeFinder.com"|""|
